8.22500	1077.000
8.24000	1045.000
8.25500	1112.000
8.27000	1058.000
8.28500	1082.000
8.30000	1089.000
8.31500	1084.000
8.33000	1102.000
8.34500	1025.000
8.36000	1075.000
8.37500	1068.000
8.39000	1084.000
8.40500	1069.000
8.42000	1156.000
8.43500	1222.000
8.45000	1294.000
8.46500	1375.000
8.48000	1531.000
8.49500	1505.000
8.51000	1571.000
8.52500	1560.000
8.54000	1464.000
8.55500	1442.000
8.57000	1417.000
8.58500	1378.000
8.60000	1329.000
8.61500	1246.000
8.63000	1201.000
8.64500	1276.000
8.66000	1256.000
8.67500	1259.000
8.69000	1296.000
8.70500	1280.000
8.72000	1254.000
8.73500	1245.000
8.75000	1209.000
8.76500	1220.000
8.78000	1219.000
8.79500	1227.000
8.81000	1172.000
8.82500	1137.000
8.84000	1170.000
8.85500	1138.000
8.87000	1150.000
8.88500	1146.000
8.90000	1133.000
8.91500	1101.000
8.93000	1110.000
8.94500	1117.000
8.96000	1051.000
8.97500	1036.000
8.99000	1048.000
9.00500	1011.000
9.02000	1011.000
9.03500	998.000
9.05000	994.000
9.06500	983.000
9.08000	993.000
9.09500	1026.000
9.11000	1017.000
9.12500	982.000
9.14000	973.000
9.15500	974.000
9.17000	954.000
9.18500	962.000
9.20000	1007.000
9.21500	976.000
9.23000	959.000
9.24500	941.000
9.26000	923.000
9.27500	936.000
9.29000	901.000
9.30500	941.000
9.32000	907.000
9.33500	974.000
9.35000	954.000
9.36500	963.000
9.38000	925.000
9.39500	940.000
9.41000	910.000
9.42500	955.000
9.44000	951.000
9.45500	874.000
9.47000	892.000
9.48500	929.000
9.50000	915.000
9.51500	972.000
9.53000	971.000
9.54500	934.000
9.56000	923.000
9.57500	947.000
9.59000	959.000
9.60500	967.000
9.62000	935.000
9.63500	937.000
9.65000	936.000
9.66500	918.000
9.68000	961.000
9.69500	979.000
9.71000	1008.000
9.72500	966.000
9.74000	942.000
9.75500	932.000
9.77000	963.000
9.78500	973.000
9.80000	990.000
9.81500	932.000
9.83000	1018.000
9.84500	1019.000
9.86000	1004.000
9.87500	987.000
9.89000	1027.000
9.90500	1018.000
9.92000	981.000
9.93500	1016.000
9.95000	1065.000
9.96500	1023.000
9.98000	1052.000
9.99500	1120.000
10.01000	1141.000
10.02500	1096.000
10.04000	1115.000
10.05500	1176.000
10.07000	1200.000
10.08500	1198.000
10.10000	1213.000
10.11500	1261.000
10.13000	1272.000
10.14500	1293.000
10.16000	1255.000
10.17500	1348.000
10.19000	1388.000
10.20500	1371.000
10.22000	1381.000
10.23500	1384.000
10.25000	1414.000
10.26500	1455.000
10.28000	1450.000
10.29500	1486.000
10.31000	1478.000
10.32500	1511.000
10.34000	1448.000
10.35500	1442.000
10.37000	1473.000
10.38500	1514.000
10.40000	1581.000
10.41500	1626.000
10.43000	1820.000
10.44500	1899.000
10.46000	1838.000
10.47500	1499.000
10.49000	1341.000
10.50500	1225.000
10.52000	1159.000
10.53500	1188.000
10.55000	1157.000
10.56500	1178.000
10.58000	1196.000
10.59500	1292.000
10.61000	1262.000
10.62500	1211.000
10.64000	1203.000
10.65500	1125.000
10.67000	1089.000
10.68500	1054.000
10.70000	1028.000
10.71500	1057.000
10.73000	1051.000
10.74500	1057.000
10.76000	1079.000
10.77500	1059.000
10.79000	1086.000
10.80500	1141.000
10.82000	1123.000
10.83500	1123.000
10.85000	1127.000
10.86500	1131.000
10.88000	1196.000
10.89500	1225.000
10.91000	1170.000
10.92500	1159.000
10.94000	1238.000
10.95500	1274.000
10.97000	1270.000
10.98500	1313.000
11.00000	1316.000
11.01500	1303.000
11.03000	1320.000
11.04500	1172.000
11.06000	1080.000
11.07500	1043.000
11.09000	1026.000
11.10500	947.000
11.12000	891.000
11.13500	903.000
11.15000	832.000
11.16500	858.000
11.18000	915.000
11.19500	868.000
11.21000	794.000
11.22500	801.000
11.24000	803.000
11.25500	783.000
11.27000	795.000
11.28500	763.000
11.30000	765.000
11.31500	786.000
11.33000	751.000
11.34500	762.000
11.36000	763.000
11.37500	739.000
11.39000	802.000
11.40500	772.000
11.42000	715.000
11.43500	745.000
11.45000	719.000
11.46500	751.000
11.48000	776.000
11.49500	721.000
11.51000	736.000
11.52500	752.000
11.54000	751.000
11.55500	793.000
11.57000	760.000
11.58500	759.000
11.60000	740.000
11.61500	740.000
11.63000	726.000
11.64500	717.000
11.66000	729.000
11.67500	739.000
11.69000	732.000
11.70500	734.000
11.72000	749.000
11.73500	734.000
11.75000	711.000
11.76500	724.000
11.78000	715.000
11.79500	742.000
11.81000	705.000
11.82500	728.000
11.84000	698.000
11.85500	704.000
11.87000	716.000
11.88500	713.000
11.90000	715.000
11.91500	730.000
11.93000	738.000
11.94500	735.000
11.96000	751.000
11.97500	746.000
11.99000	724.000
12.00500	730.000
12.02000	685.000
12.03500	684.000
12.05000	686.000
12.06500	693.000
12.08000	697.000
12.09500	710.000
12.11000	674.000
12.12500	692.000
12.14000	694.000
12.15500	707.000
12.17000	719.000
12.18500	736.000
12.20000	719.000
12.21500	757.000
12.23000	751.000
12.24500	717.000
12.26000	736.000
12.27500	674.000
12.29000	706.000
12.30500	704.000
12.32000	742.000
12.33500	736.000
12.35000	715.000
12.36500	736.000
12.38000	737.000
12.39500	714.000
12.41000	741.000
12.42500	714.000
12.44000	719.000
12.45500	742.000
12.47000	757.000
12.48500	770.000
12.50000	780.000
12.51500	760.000
12.53000	774.000
12.54500	833.000
12.56000	920.000
12.57500	826.000
12.59000	791.000
12.60500	745.000
12.62000	692.000
12.63500	744.000
12.65000	716.000
12.66500	688.000
12.68000	657.000
12.69500	731.000
12.71000	699.000
12.72500	689.000
12.74000	687.000
12.75500	716.000
12.77000	688.000
12.78500	633.000
12.80000	659.000
12.81500	686.000
12.83000	655.000
12.84500	690.000
12.86000	635.000
12.87500	652.000
12.89000	678.000
12.90500	702.000
12.92000	665.000
12.93500	654.000
12.95000	656.000
12.96500	653.000
12.98000	670.000
12.99500	680.000
13.01000	667.000
13.02500	643.000
13.04000	633.000
13.05500	663.000
13.07000	633.000
13.08500	648.000
13.10000	670.000
13.11500	661.000
13.13000	633.000
13.14500	648.000
13.16000	642.000
13.17500	661.000
13.19000	621.000
13.20500	603.000
13.22000	646.000
13.23500	628.000
13.25000	634.000
13.26500	645.000
13.28000	611.000
13.29500	616.000
13.31000	611.000
13.32500	631.000
13.34000	665.000
13.35500	651.000
13.37000	588.000
13.38500	606.000
13.40000	640.000
13.41500	625.000
13.43000	646.000
13.44500	652.000
13.46000	626.000
13.47500	648.000
13.49000	674.000
13.50500	656.000
13.52000	597.000
13.53500	623.000
13.55000	643.000
13.56500	616.000
13.58000	627.000
13.59500	641.000
13.61000	592.000
13.62500	623.000
13.64000	620.000
13.65500	629.000
13.67000	622.000
13.68500	618.000
13.70000	653.000
13.71500	651.000
13.73000	597.000
13.74500	650.000
13.76000	588.000
13.77500	609.000
13.79000	586.000
13.80500	631.000
13.82000	634.000
13.83500	636.000
13.85000	603.000
13.86500	607.000
13.88000	583.000
13.89500	614.000
13.91000	603.000
13.92500	592.000
13.94000	647.000
13.95500	623.000
13.97000	610.000
13.98500	609.000
14.00000	621.000
14.01500	615.000
14.03000	585.000
14.04500	601.000
14.06000	624.000
14.07500	620.000
14.09000	617.000
14.10500	626.000
14.12000	607.000
14.13500	619.000
14.15000	611.000
14.16500	620.000
14.18000	645.000
14.19500	609.000
14.21000	624.000
14.22500	592.000
14.24000	566.000
14.25500	604.000
14.27000	609.000
14.28500	574.000
14.30000	625.000
14.31500	597.000
14.33000	601.000
14.34500	592.000
14.36000	583.000
14.37500	598.000
14.39000	620.000
14.40500	600.000
14.42000	582.000
14.43500	590.000
14.45000	618.000
14.46500	627.000
14.48000	579.000
14.49500	602.000
14.51000	599.000
14.52500	599.000
14.54000	641.000
14.55500	626.000
14.57000	589.000
14.58500	564.000
14.60000	578.000
14.61500	608.000
14.63000	600.000
14.64500	589.000
14.66000	601.000
14.67500	565.000
14.69000	600.000
14.70500	636.000
14.72000	611.000
14.73500	620.000
14.75000	622.000
14.76500	607.000
14.78000	559.000
14.79500	597.000
14.81000	611.000
14.82500	566.000
14.84000	589.000
14.85500	611.000
14.87000	585.000
14.88500	625.000
14.90000	594.000
14.91500	603.000
14.93000	625.000
14.94500	611.000
14.96000	611.000
14.97500	597.000
14.99000	631.000
15.00500	643.000
15.02000	674.000
15.03500	703.000
15.05000	684.000
15.06500	645.000
15.08000	606.000
15.09500	575.000
15.11000	581.000
15.12500	568.000
15.14000	540.000
15.15500	535.000
15.17000	547.000
15.18500	579.000
15.20000	588.000
15.21500	588.000
15.23000	593.000
15.24500	603.000
15.26000	587.000
15.27500	561.000
15.29000	566.000
15.30500	589.000
15.32000	607.000
15.33500	567.000
15.35000	585.000
15.36500	584.000
15.38000	576.000
15.39500	585.000
15.41000	577.000
15.42500	542.000
15.44000	570.000
15.45500	567.000
15.47000	559.000
15.48500	535.000
15.50000	549.000
15.51500	567.000
15.53000	580.000
15.54500	542.000
15.56000	549.000
15.57500	582.000
15.59000	573.000
15.60500	567.000
15.62000	578.000
15.63500	541.000
15.65000	570.000
15.66500	544.000
15.68000	589.000
15.69500	541.000
15.71000	548.000
15.72500	580.000
15.74000	585.000
15.75500	533.000
15.77000	531.000
15.78500	566.000
15.80000	534.000
15.81500	538.000
15.83000	513.000
15.84500	537.000
15.86000	553.000
15.87500	529.000
15.89000	540.000
15.90500	544.000
15.92000	544.000
15.93500	575.000
15.95000	545.000
15.96500	536.000
15.98000	574.000
15.99500	588.000
16.01000	590.000
16.02500	547.000
16.04000	552.000
16.05500	553.000
16.07000	563.000
16.08500	571.000
16.10000	565.000
16.11500	552.000
16.13000	544.000
16.14500	553.000
16.16000	562.000
16.17500	559.000
16.19000	587.000
16.20500	582.000
16.22000	576.000
16.23500	546.000
16.25000	567.000
16.26500	550.000
16.28000	546.000
16.29500	573.000
16.31000	581.000
16.32500	621.000
16.34000	601.000
16.35500	546.000
16.37000	583.000
16.38500	548.000
16.40000	545.000
16.41500	553.000
16.43000	569.000
16.44500	537.000
16.46000	542.000
16.47500	560.000
16.49000	568.000
16.50500	585.000
16.52000	598.000
16.53500	578.000
16.55000	550.000
16.56500	525.000
16.58000	579.000
16.59500	547.000
16.61000	531.000
16.62500	579.000
16.64000	564.000
16.65500	577.000
16.67000	572.000
16.68500	579.000
16.70000	550.000
16.71500	581.000
16.73000	587.000
16.74500	589.000
16.76000	556.000
16.77500	554.000
16.79000	563.000
16.80500	548.000
16.82000	556.000
16.83500	554.000
16.85000	589.000
16.86500	592.000
16.88000	574.000
16.89500	571.000
16.91000	564.000
16.92500	565.000
16.94000	547.000
16.95500	572.000
16.97000	562.000
16.98500	553.000
17.00000	576.000
17.01500	561.000
17.03000	559.000
17.04500	554.000
17.06000	588.000
17.07500	549.000
17.09000	563.000
17.10500	555.000
17.12000	530.000
17.13500	531.000
17.15000	569.000
17.16500	559.000
17.18000	565.000
17.19500	571.000
17.21000	551.000
17.22500	570.000
17.24000	595.000
17.25500	581.000
17.27000	572.000
17.28500	554.000
17.30000	543.000
17.31500	565.000
17.33000	608.000
17.34500	620.000
17.36000	603.000
17.37500	612.000
17.39000	628.000
17.40500	664.000
17.42000	613.000
17.43500	636.000
17.45000	681.000
17.46500	702.000
17.48000	669.000
17.49500	646.000
17.51000	676.000
17.52500	691.000
17.54000	709.000
17.55500	736.000
17.57000	740.000
17.58500	719.000
17.60000	738.000
17.61500	691.000
17.63000	638.000
17.64500	653.000
17.66000	689.000
17.67500	668.000
17.69000	664.000
17.70500	649.000
17.72000	611.000
17.73500	617.000
17.75000	621.000
17.76500	649.000
17.78000	612.000
17.79500	616.000
17.81000	653.000
17.82500	617.000
17.84000	613.000
17.85500	600.000
17.87000	615.000
17.88500	637.000
17.90000	612.000
17.91500	619.000
17.93000	626.000
17.94500	630.000
17.96000	643.000
17.97500	594.000
17.99000	614.000
18.00500	618.000
18.02000	570.000
18.03500	582.000
18.05000	602.000
18.06500	591.000
18.08000	583.000
18.09500	601.000
18.11000	579.000
18.12500	574.000
18.14000	524.000
18.15500	573.000
18.17000	563.000
18.18500	572.000
18.20000	593.000
18.21500	603.000
18.23000	553.000
18.24500	595.000
18.26000	615.000
18.27500	599.000
18.29000	639.000
18.30500	619.000
18.32000	584.000
18.33500	610.000
18.35000	631.000
18.36500	629.000
18.38000	608.000
18.39500	590.000
18.41000	620.000
18.42500	629.000
18.44000	623.000
18.45500	630.000
18.47000	666.000
18.48500	670.000
18.50000	672.000
18.51500	652.000
18.53000	745.000
18.54500	699.000
18.56000	749.000
18.57500	752.000
18.59000	746.000
18.60500	752.000
18.62000	770.000
18.63500	831.000
18.65000	830.000
18.66500	871.000
18.68000	878.000
18.69500	957.000
18.71000	1037.000
18.72500	1104.000
18.74000	1170.000
18.75500	1191.000
18.77000	1121.000
18.78500	1089.000
18.80000	1022.000
18.81500	971.000
18.83000	944.000
18.84500	972.000
18.86000	966.000
18.87500	995.000
18.89000	966.000
18.90500	970.000
18.92000	961.000
18.93500	994.000
18.95000	979.000
18.96500	922.000
18.98000	934.000
18.99500	1004.000
19.01000	926.000
19.02500	865.000
19.04000	868.000
19.05500	856.000
19.07000	838.000
19.08500	881.000
19.10000	844.000
19.11500	820.000
19.13000	771.000
19.14500	808.000
19.16000	815.000
19.17500	802.000
19.19000	827.000
19.20500	874.000
19.22000	902.000
19.23500	1002.000
19.25000	1114.000
19.26500	1105.000
19.28000	1034.000
19.29500	889.000
19.31000	781.000
19.32500	678.000
19.34000	649.000
19.35500	661.000
19.37000	652.000
19.38500	653.000
19.40000	595.000
19.41500	590.000
19.43000	601.000
19.44500	570.000
19.46000	547.000
19.47500	534.000
19.49000	596.000
19.50500	623.000
19.52000	567.000
19.53500	555.000
19.55000	528.000
19.56500	507.000
19.58000	520.000
19.59500	564.000
19.61000	522.000
19.62500	533.000
19.64000	498.000
19.65500	551.000
19.67000	527.000
19.68500	536.000
19.70000	487.000
19.71500	539.000
19.73000	529.000
19.74500	538.000
19.76000	540.000
19.77500	533.000
19.79000	503.000
19.80500	540.000
19.82000	534.000
19.83500	512.000
19.85000	504.000
19.86500	523.000
19.88000	517.000
19.89500	499.000
19.91000	491.000
19.92500	514.000
19.94000	520.000
19.95500	492.000
19.97000	475.000
19.98500	492.000
20.00000	513.000
20.01500	512.000
20.03000	528.000
20.04500	486.000
20.06000	479.000
20.07500	494.000
20.09000	542.000
20.10500	496.000
20.12000	492.000
20.13500	497.000
20.15000	489.000
20.16500	487.000
20.18000	512.000
20.19500	497.000
20.21000	465.000
20.22500	495.000
20.24000	520.000
20.25500	513.000
20.27000	496.000
20.28500	504.000
20.30000	476.000
20.31500	472.000
20.33000	512.000
20.34500	497.000
20.36000	492.000
20.37500	489.000
20.39000	532.000
20.40500	504.000
20.42000	505.000
20.43500	486.000
20.45000	497.000
20.46500	499.000
20.48000	538.000
20.49500	559.000
20.51000	501.000
20.52500	528.000
20.54000	501.000
20.55500	457.000
20.57000	499.000
20.58500	488.000
20.60000	507.000
20.61500	500.000
20.63000	501.000
20.64500	531.000
20.66000	475.000
20.67500	519.000
20.69000	521.000
20.70500	487.000
20.72000	473.000
20.73500	503.000
20.75000	499.000
20.76500	501.000
20.78000	497.000
20.79500	507.000
20.81000	486.000
20.82500	485.000
20.84000	498.000
20.85500	508.000
20.87000	489.000
20.88500	525.000
20.90000	550.000
20.91500	509.000
20.93000	528.000
20.94500	537.000
20.96000	557.000
20.97500	565.000
20.99000	546.000
21.00500	547.000
21.02000	527.000
21.03500	525.000
21.05000	499.000
21.06500	516.000
21.08000	551.000
21.09500	567.000
21.11000	565.000
21.12500	543.000
21.14000	522.000
21.15500	509.000
21.17000	527.000
21.18500	527.000
21.20000	533.000
21.21500	527.000
21.23000	548.000
21.24500	516.000
21.26000	458.000
21.27500	489.000
21.29000	508.000
21.30500	503.000
21.32000	496.000
21.33500	505.000
21.35000	494.000
21.36500	506.000
21.38000	512.000
21.39500	487.000
21.41000	484.000
21.42500	475.000
21.44000	490.000
21.45500	501.000
21.47000	495.000
21.48500	512.000
21.50000	512.000
21.51500	519.000
21.53000	497.000
21.54500	477.000
21.56000	474.000
21.57500	478.000
21.59000	469.000
21.60500	488.000
21.62000	477.000
21.63500	465.000
21.65000	490.000
21.66500	503.000
21.68000	473.000
21.69500	482.000
21.71000	470.000
21.72500	493.000
21.74000	457.000
21.75500	440.000
21.77000	456.000
21.78500	458.000
21.80000	478.000
21.81500	462.000
21.83000	447.000
21.84500	465.000
21.86000	442.000
21.87500	454.000
21.89000	483.000
21.90500	490.000
21.92000	481.000
21.93500	480.000
21.95000	478.000
21.96500	449.000
21.98000	496.000
21.99500	468.000
22.01000	476.000
22.02500	495.000
22.04000	515.000
22.05500	472.000
22.07000	481.000
22.08500	477.000
22.10000	498.000
22.11500	502.000
22.13000	489.000
22.14500	471.000
22.16000	481.000
22.17500	491.000
22.19000	476.000
22.20500	448.000
22.22000	469.000
22.23500	489.000
22.25000	473.000
22.26500	441.000
22.28000	455.000
22.29500	486.000
22.31000	433.000
22.32500	441.000
22.34000	492.000
22.35500	510.000
22.37000	483.000
22.38500	462.000
22.40000	483.000
22.41500	461.000
22.43000	475.000
22.44500	468.000
22.46000	458.000
22.47500	463.000
22.49000	447.000
22.50500	451.000
22.52000	459.000
22.53500	477.000
22.55000	459.000
22.56500	497.000
22.58000	472.000
22.59500	482.000
22.61000	487.000
22.62500	480.000
22.64000	484.000
22.65500	477.000
22.67000	475.000
22.68500	479.000
22.70000	484.000
22.71500	490.000
22.73000	494.000
22.74500	487.000
22.76000	522.000
22.77500	517.000
22.79000	475.000
22.80500	490.000
22.82000	487.000
22.83500	467.000
22.85000	496.000
22.86500	487.000
22.88000	485.000
22.89500	485.000
22.91000	492.000
22.92500	461.000
22.94000	476.000
22.95500	479.000
22.97000	483.000
22.98500	475.000
23.00000	486.000
23.01500	487.000
23.03000	511.000
23.04500	497.000
23.06000	471.000
23.07500	484.000
23.09000	452.000
23.10500	435.000
23.12000	430.000
23.13500	458.000
23.15000	468.000
23.16500	461.000
23.18000	457.000
23.19500	516.000
23.21000	520.000
23.22500	471.000
23.24000	477.000
23.25500	443.000
23.27000	480.000
23.28500	473.000
23.30000	469.000
23.31500	458.000
23.33000	477.000
23.34500	508.000
23.36000	471.000
23.37500	484.000
23.39000	516.000
23.40500	474.000
23.42000	504.000
23.43500	507.000
23.45000	457.000
23.46500	457.000
23.48000	473.000
23.49500	485.000
23.51000	480.000
23.52500	496.000
23.54000	491.000
23.55500	508.000
23.57000	495.000
23.58500	497.000
23.60000	446.000
23.61500	477.000
23.63000	474.000
23.64500	460.000
23.66000	485.000
23.67500	476.000
23.69000	448.000
23.70500	490.000
23.72000	463.000
23.73500	485.000
23.75000	447.000
23.76500	473.000
23.78000	444.000
23.79500	458.000
23.81000	471.000
23.82500	488.000
23.84000	508.000
23.85500	490.000
23.87000	473.000
23.88500	493.000
23.90000	481.000
23.91500	459.000
23.93000	449.000
23.94500	472.000
23.96000	465.000
23.97500	426.000
23.99000	461.000
24.00500	492.000
24.02000	483.000
24.03500	491.000
24.05000	475.000
24.06500	488.000
24.08000	515.000
24.09500	504.000
24.11000	481.000
24.12500	460.000
24.14000	477.000
24.15500	528.000
24.17000	520.000
24.18500	493.000
24.20000	488.000
24.21500	480.000
24.23000	469.000
24.24500	476.000
24.26000	507.000
24.27500	516.000
24.29000	516.000
24.30500	543.000
24.32000	534.000
24.33500	612.000
24.35000	619.000
24.36500	633.000
