11.78000;202.000
11.79500;209.000
11.81000;194.000
11.82500;204.000
11.84000;198.000
11.85500;210.000
11.87000;215.000
11.88500;203.000
11.90000;195.000
11.91500;193.000
11.93000;218.000
11.94500;234.000
11.96000;206.000
11.97500;221.000
11.99000;252.000
12.00500;248.000
12.02000;252.000
12.03500;285.000
12.05000;265.000
12.06500;267.000
12.08000;309.000
12.09500;342.000
12.11000;414.000
12.12500;451.000
12.14000;472.000
12.15500;532.000
12.17000;632.000
12.18500;703.000
12.20000;775.000
12.21500;891.000
12.23000;946.000
12.24500;1043.000
12.26000;1120.000
12.27500;1166.000
12.29000;1181.000
12.30500;1274.000
12.32000;1250.000
12.33500;1176.000
12.35000;917.000
12.36500;652.000
12.38000;503.000
12.39500;417.000
12.41000;357.000
12.42500;329.000
12.44000;302.000
12.45500;298.000
12.47000;313.000
12.48500;302.000
12.50000;294.000
12.51500;275.000
12.53000;286.000
12.54500;296.000
12.56000;285.000
12.57500;283.000
12.59000;265.000
12.60500;262.000
12.62000;283.000
12.63500;295.000
12.65000;290.000
12.66500;262.000
12.68000;272.000
12.69500;268.000
12.71000;233.000
12.72500;297.000
12.74000;267.000
12.75500;285.000
12.77000;265.000
12.78500;245.000
12.80000;246.000
12.81500;259.000
12.83000;260.000
12.84500;249.000
12.86000;247.000
12.87500;245.000
12.89000;266.000
12.90500;267.000
12.92000;257.000
12.93500;251.000
12.95000;247.000
12.96500;239.000
12.98000;264.000
12.99500;264.000
13.01000;261.000
13.02500;244.000
13.04000;226.000
13.05500;254.000
13.07000;264.000
13.08500;274.000
13.10000;241.000
13.11500;241.000
13.13000;246.000
13.14500;255.000
13.16000;251.000
13.17500;241.000
13.19000;266.000
13.20500;268.000
13.22000;266.000
13.23500;263.000
13.25000;271.000
13.26500;288.000
13.28000;294.000
13.29500;294.000
13.31000;311.000
13.32500;300.000
13.34000;311.000
13.35500;340.000
13.37000;352.000
13.38500;344.000
13.40000;366.000
13.41500;373.000
13.43000;367.000
13.44500;339.000
13.46000;313.000
13.47500;311.000
13.49000;300.000
13.50500;269.000
13.52000;241.000
13.53500;282.000
13.55000;277.000
13.56500;270.000
13.58000;258.000
13.59500;284.000
13.61000;260.000
13.62500;234.000
13.64000;279.000
13.65500;283.000
13.67000;276.000
13.68500;257.000
13.70000;247.000
13.71500;262.000
13.73000;264.000
13.74500;236.000
13.76000;226.000
13.77500;228.000
13.79000;225.000
13.80500;251.000
13.82000;235.000
13.83500;233.000
13.85000;225.000
13.86500;221.000
13.88000;231.000
13.89500;218.000
13.91000;229.000
13.92500;217.000
13.94000;233.000
13.95500;219.000
13.97000;237.000
13.98500;212.000
14.00000;224.000
14.01500;216.000
14.03000;208.000
14.04500;202.000
14.06000;222.000
14.07500;202.000
14.09000;226.000
14.10500;227.000
14.12000;223.000
14.13500;249.000
14.15000;227.000
14.16500;244.000
14.18000;213.000
14.19500;219.000
14.21000;204.000
14.22500;237.000
14.24000;228.000
14.25500;212.000
14.27000;222.000
14.28500;246.000
14.30000;227.000
14.31500;223.000
14.33000;204.000
14.34500;231.000
14.36000;228.000
14.37500;216.000
14.39000;207.000
14.40500;216.000
14.42000;206.000
14.43500;231.000
14.45000;220.000
14.46500;209.000
14.48000;220.000
14.49500;205.000
14.51000;211.000
14.52500;222.000
14.54000;223.000
14.55500;222.000
14.57000;216.000
14.58500;224.000
14.60000;227.000
14.61500;225.000
14.63000;218.000
14.64500;234.000
14.66000;227.000
14.67500;235.000
14.69000;219.000
14.70500;199.000
14.72000;208.000
14.73500;207.000
14.75000;210.000
14.76500;229.000
14.78000;216.000
14.79500;221.000
14.81000;207.000
14.82500;207.000
14.84000;225.000
14.85500;210.000
14.87000;212.000
14.88500;211.000
14.90000;209.000
14.91500;243.000
14.93000;208.000
14.94500;212.000
14.96000;240.000
14.97500;228.000
14.99000;219.000
15.00500;229.000
15.02000;213.000
15.03500;196.000
15.05000;222.000
15.06500;207.000
15.08000;196.000
15.09500;206.000
15.11000;207.000
15.12500;239.000
15.14000;216.000
15.15500;187.000
15.17000;201.000
15.18500;223.000
15.20000;222.000
15.21500;217.000
15.23000;193.000
15.24500;191.000
15.26000;203.000
15.27500;199.000
15.29000;230.000
15.30500;223.000
15.32000;210.000
15.33500;207.000
15.35000;233.000
15.36500;197.000
15.38000;188.000
15.39500;218.000
15.41000;218.000
15.42500;204.000
15.44000;195.000
15.45500;206.000
15.47000;204.000
15.48500;197.000
15.50000;220.000
15.51500;213.000
15.53000;185.000
15.54500;197.000
15.56000;210.000
15.57500;224.000
15.59000;216.000
15.60500;213.000
15.62000;204.000
15.63500;228.000
15.65000;222.000
15.66500;220.000
15.68000;200.000
15.69500;216.000
15.71000;223.000
15.72500;224.000
15.74000;205.000
15.75500;196.000
15.77000;200.000
15.78500;220.000
15.80000;216.000
15.81500;211.000
15.83000;211.000
15.84500;203.000
15.86000;227.000
15.87500;209.000
15.89000;192.000
15.90500;217.000
15.92000;208.000
15.93500;220.000
15.95000;209.000
15.96500;229.000
15.98000;223.000
15.99500;206.000
16.01000;199.000
16.02500;227.000
16.04000;196.000
16.05500;214.000
16.07000;201.000
16.08500;218.000
16.10000;234.000
16.11500;248.000
16.13000;224.000
16.14500;208.000
16.16000;198.000
16.17500;211.000
16.19000;235.000
16.20500;229.000
16.22000;223.000
16.23500;236.000
16.25000;235.000
16.26500;246.000
16.28000;218.000
16.29500;234.000
16.31000;247.000
16.32500;245.000
16.34000;245.000
16.35500;241.000
16.37000;259.000
16.38500;258.000
16.40000;242.000
16.41500;240.000
16.43000;252.000
16.44500;244.000
16.46000;235.000
16.47500;234.000
16.49000;259.000
16.50500;242.000
16.52000;231.000
16.53500;237.000
16.55000;245.000
16.56500;223.000
16.58000;220.000
16.59500;250.000
16.61000;206.000
16.62500;204.000
16.64000;199.000
16.65500;190.000
16.67000;224.000
16.68500;205.000
16.70000;204.000
16.71500;236.000
16.73000;228.000
16.74500;214.000
16.76000;218.000
16.77500;240.000
16.79000;234.000
16.80500;220.000
16.82000;234.000
16.83500;242.000
16.85000;256.000
16.86500;231.000
16.88000;229.000
16.89500;228.000
16.91000;223.000
16.92500;239.000
16.94000;235.000
16.95500;234.000
16.97000;231.000
16.98500;223.000
17.00000;213.000
17.01500;229.000
17.03000;239.000
17.04500;220.000
17.06000;225.000
17.07500;229.000
17.09000;220.000
17.10500;223.000
17.12000;222.000
17.13500;208.000
17.15000;232.000
17.16500;237.000
17.18000;247.000
17.19500;248.000
17.21000;219.000
17.22500;220.000
17.24000;231.000
17.25500;227.000
17.27000;213.000
17.28500;226.000
17.30000;234.000
17.31500;225.000
17.33000;209.000
17.34500;225.000
17.36000;240.000
17.37500;232.000
17.39000;198.000
17.40500;218.000
17.42000;233.000
17.43500;248.000
17.45000;238.000
17.46500;220.000
17.48000;209.000
17.49500;215.000
17.51000;232.000
17.52500;226.000
17.54000;204.000
17.55500;225.000
17.57000;238.000
17.58500;230.000
17.60000;239.000
17.61500;245.000
17.63000;231.000
17.64500;222.000
17.66000;247.000
17.67500;238.000
17.69000;237.000
17.70500;236.000
17.72000;233.000
17.73500;248.000
17.75000;221.000
17.76500;233.000
17.78000;237.000
17.79500;234.000
17.81000;242.000
17.82500;227.000
17.84000;234.000
17.85500;231.000
17.87000;235.000
17.88500;212.000
17.90000;230.000
17.91500;242.000
17.93000;234.000
17.94500;233.000
17.96000;237.000
17.97500;241.000
17.99000;249.000
18.00500;274.000
18.02000;258.000
18.03500;282.000
18.05000;253.000
18.06500;260.000
18.08000;264.000
18.09500;241.000
18.11000;262.000
18.12500;287.000
18.14000;256.000
18.15500;245.000
18.17000;239.000
18.18500;268.000
18.20000;240.000
18.21500;236.000
18.23000;244.000
18.24500;229.000
18.26000;239.000
18.27500;263.000
18.29000;260.000
18.30500;262.000
18.32000;234.000
18.33500;240.000
18.35000;253.000
18.36500;260.000
18.38000;238.000
18.39500;220.000
18.41000;224.000
18.42500;258.000
18.44000;261.000
18.45500;248.000
18.47000;264.000
18.48500;253.000
18.50000;272.000
18.51500;272.000
18.53000;262.000
18.54500;260.000
18.56000;263.000
18.57500;254.000
18.59000;238.000
18.60500;245.000
18.62000;246.000
18.63500;209.000
18.65000;231.000
18.66500;240.000
18.68000;257.000
18.69500;243.000
18.71000;244.000
18.72500;266.000
18.74000;250.000
18.75500;240.000
18.77000;243.000
18.78500;263.000
18.80000;261.000
18.81500;244.000
18.83000;270.000
18.84500;244.000
18.86000;251.000
18.87500;251.000
18.89000;267.000
18.90500;268.000
18.92000;242.000
18.93500;255.000
18.95000;248.000
18.96500;241.000
18.98000;233.000
18.99500;230.000
19.01000;228.000
19.02500;229.000
19.04000;249.000
19.05500;253.000
19.07000;249.000
19.08500;249.000
19.10000;243.000
19.11500;281.000
19.13000;253.000
19.14500;240.000
19.16000;242.000
19.17500;221.000
19.19000;248.000
19.20500;216.000
19.22000;237.000
19.23500;273.000
19.25000;262.000
19.26500;251.000
19.28000;223.000
19.29500;262.000
19.31000;279.000
19.32500;271.000
19.34000;262.000
19.35500;246.000
19.37000;259.000
19.38500;281.000
19.40000;274.000
19.41500;313.000
19.43000;315.000
19.44500;304.000
19.46000;290.000
19.47500;290.000
19.49000;303.000
19.50500;310.000
19.52000;319.000
19.53500;283.000
19.55000;295.000
19.56500;294.000
19.58000;277.000
19.59500;284.000
19.61000;300.000
19.62500;298.000
19.64000;294.000
19.65500;302.000
19.67000;295.000
19.68500;251.000
19.70000;280.000
19.71500;282.000
19.73000;251.000
19.74500;232.000
19.76000;246.000
19.77500;249.000
19.79000;239.000
19.80500;242.000
19.82000;268.000
19.83500;234.000
19.85000;248.000
19.86500;258.000
19.88000;254.000
19.89500;254.000
19.91000;248.000
19.92500;259.000
19.94000;243.000
19.95500;249.000
19.97000;242.000
19.98500;247.000
20.00000;260.000
20.01500;263.000
20.03000;259.000
20.04500;238.000
20.06000;257.000
20.07500;246.000
20.09000;240.000
20.10500;239.000
20.12000;231.000
20.13500;254.000
20.15000;247.000
20.16500;230.000
20.18000;258.000
20.19500;247.000
20.21000;259.000
20.22500;264.000
20.24000;264.000
20.25500;256.000
20.27000;263.000
20.28500;223.000
20.30000;231.000
20.31500;253.000
20.33000;245.000
20.34500;248.000
20.36000;244.000
20.37500;229.000
20.39000;265.000
20.40500;268.000
20.42000;253.000
20.43500;231.000
20.45000;240.000
20.46500;259.000
20.48000;242.000
20.49500;249.000
20.51000;268.000
20.52500;251.000
20.54000;231.000
20.55500;240.000
20.57000;223.000
20.58500;236.000
20.60000;258.000
20.61500;248.000
20.63000;265.000
20.64500;242.000
20.66000;254.000
20.67500;265.000
20.69000;265.000
20.70500;233.000
20.72000;245.000
20.73500;241.000
20.75000;262.000
20.76500;246.000
20.78000;250.000
20.79500;246.000
20.81000;241.000
20.82500;258.000
20.84000;249.000
20.85500;251.000
20.87000;264.000
20.88500;271.000
20.90000;264.000
20.91500;273.000
20.93000;279.000
20.94500;243.000
20.96000;234.000
20.97500;244.000
20.99000;215.000
21.00500;236.000
21.02000;251.000
21.03500;266.000
21.05000;240.000
21.06500;241.000
21.08000;238.000
21.09500;255.000
21.11000;269.000
21.12500;261.000
21.14000;256.000
21.15500;258.000
21.17000;265.000
21.18500;244.000
21.20000;254.000
21.21500;260.000
21.23000;257.000
21.24500;270.000
21.26000;260.000
21.27500;253.000
21.29000;267.000
21.30500;259.000
21.32000;251.000
21.33500;245.000
21.35000;249.000
21.36500;273.000
21.38000;273.000
21.39500;281.000
21.41000;274.000
21.42500;276.000
21.44000;280.000
21.45500;268.000
21.47000;262.000
21.48500;245.000
21.50000;259.000
21.51500;253.000
21.53000;291.000
21.54500;277.000
21.56000;281.000
21.57500;282.000
21.59000;299.000
21.60500;280.000
21.62000;301.000
21.63500;271.000
21.65000;289.000
21.66500;295.000
21.68000;297.000
21.69500;278.000
21.71000;258.000
21.72500;292.000
21.74000;270.000
21.75500;275.000
21.77000;282.000
21.78500;267.000
21.80000;280.000
21.81500;281.000
21.83000;279.000
21.84500;266.000
21.86000;281.000
21.87500;267.000
21.89000;270.000
21.90500;277.000
21.92000;281.000
21.93500;273.000
21.95000;265.000
21.96500;275.000
21.98000;274.000
21.99500;258.000
22.01000;291.000
22.02500;292.000
22.04000;267.000
22.05500;287.000
22.07000;302.000
22.08500;295.000
22.10000;280.000
22.11500;317.000
22.13000;321.000
22.14500;291.000
22.16000;276.000
22.17500;263.000
22.19000;298.000
22.20500;301.000
22.22000;291.000
22.23500;262.000
22.25000;262.000
22.26500;273.000
22.28000;278.000
22.29500;270.000
22.31000;283.000
22.32500;299.000
22.34000;280.000
22.35500;268.000
22.37000;301.000
22.38500;296.000
22.40000;261.000
22.41500;259.000
22.43000;276.000
22.44500;268.000
22.46000;265.000
22.47500;268.000
22.49000;285.000
22.50500;273.000
22.52000;257.000
22.53500;268.000
22.55000;261.000
22.56500;263.000
22.58000;269.000
22.59500;260.000
22.61000;272.000
22.62500;274.000
22.64000;264.000
22.65500;266.000
22.67000;260.000
22.68500;285.000
22.70000;248.000
22.71500;264.000
22.73000;266.000
22.74500;262.000
22.76000;271.000
22.77500;244.000
22.79000;242.000
22.80500;263.000
22.82000;258.000
22.83500;274.000
22.85000;262.000
22.86500;261.000
22.88000;275.000
22.89500;258.000
22.91000;260.000
22.92500;259.000
22.94000;272.000
22.95500;272.000
22.97000;265.000
22.98500;270.000
23.00000;255.000
23.01500;267.000
23.03000;276.000
23.04500;256.000
23.06000;262.000
23.07500;269.000
23.09000;281.000
23.10500;268.000
23.12000;290.000
23.13500;319.000
23.15000;297.000
23.16500;281.000
23.18000;283.000
23.19500;293.000
23.21000;271.000
23.22500;295.000
23.24000;262.000
23.25500;287.000
23.27000;309.000
23.28500;283.000
23.30000;276.000
23.31500;293.000
23.33000;313.000
23.34500;274.000
23.36000;279.000
23.37500;282.000
23.39000;287.000
23.40500;275.000
23.42000;284.000
23.43500;318.000
23.45000;308.000
23.46500;262.000
23.48000;293.000
23.49500;301.000
23.51000;300.000
23.52500;286.000
23.54000;282.000
23.55500;284.000
23.57000;294.000
23.58500;312.000
23.60000;290.000
23.61500;318.000
23.63000;300.000
23.64500;309.000
23.66000;289.000
23.67500;291.000
23.69000;277.000
23.70500;293.000
23.72000;301.000
23.73500;296.000
23.75000;276.000
23.76500;275.000
23.78000;280.000
23.79500;299.000
23.81000;277.000
23.82500;270.000
23.84000;285.000
23.85500;299.000
23.87000;291.000
23.88500;292.000
23.90000;303.000
23.91500;285.000
23.93000;286.000
23.94500;282.000
23.96000;287.000
23.97500;267.000
23.99000;268.000
24.00500;267.000
24.02000;250.000
24.03500;245.000
24.05000;256.000
24.06500;271.000
24.08000;253.000
24.09500;272.000
24.11000;274.000
24.12500;271.000
24.14000;273.000
24.15500;296.000
24.17000;293.000
24.18500;265.000
24.20000;275.000
24.21500;290.000
24.23000;296.000
24.24500;269.000
24.26000;274.000
24.27500;260.000
24.29000;244.000
24.30500;279.000
24.32000;285.000
24.33500;276.000
24.35000;288.000
24.36500;294.000
24.38000;290.000
24.39500;278.000
24.41000;255.000
24.42500;276.000
24.44000;285.000
24.45500;290.000
24.47000;278.000
24.48500;266.000
24.50000;294.000
24.51500;271.000
24.53000;252.000
24.54500;306.000
24.56000;278.000
24.57500;264.000
24.59000;262.000
24.60500;281.000
24.62000;294.000
24.63500;287.000
24.65000;281.000
24.66500;323.000
24.68000;289.000
24.69500;308.000
24.71000;313.000
24.72500;334.000
24.74000;337.000
24.75500;337.000
24.77000;348.000
24.78500;369.000
24.80000;336.000
24.81500;325.000
24.83000;305.000
24.84500;306.000
24.86000;298.000
24.87500;286.000
24.89000;307.000
24.90500;275.000
24.92000;272.000
24.93500;295.000
24.95000;288.000
24.96500;294.000
24.98000;299.000
24.99500;273.000
25.01000;285.000
25.02500;279.000
25.04000;286.000
25.05500;262.000
25.07000;298.000
25.08500;299.000
25.10000;285.000
25.11500;295.000
25.13000;315.000
25.14500;329.000
25.16000;311.000
25.17500;323.000
25.19000;312.000
25.20500;322.000
25.22000;326.000
25.23500;327.000
25.25000;308.000
25.26500;326.000
25.28000;327.000
25.29500;344.000
